query_band,source_id,survey,source_url,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,221738084,2459971.8855268536,59971.3808449,12.9977636,0.014990095,4096,zg,166.1138293,38.2088646,0.323000014,0.00200000009,20230127380833,713,0x3,0x1,21.0300007,26.4531021,0.0352073424,-0.119973049,5.47195268e-05,30,1.04799998,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,221824833,2459972.753046516,59972.2483333,12.9899702,0.0149967242,4096,zg,166.1137964,38.2088794,0.481999993,-0.00200000009,20230128248322,713,0x3,0x1,20.6599998,26.3452415,0.0378237627,-0.108491294,7.75701774e-05,30,1.64499998,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222345084,2459977.9557237625,59977.4508449,12.8798351,0.0150916073,4096,zg,166.11383,38.2088694,0.805999994,-0.00200000009,20230202450845,713,0x3,0x1,20.4300003,26.4507103,0.0418736078,-0.105645947,9.86342638e-05,30,1.01999998,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222352796,2459978.0328439884,59977.527963,12.8787193,0.0150925796,4096,zg,166.1138807,38.2088762,0.827000022,0.00800000038,20230202527963,713,0x3,0x1,20.7000008,26.3600464,0.0403475389,-0.121690139,8.2129467e-05,30,1.17499995,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222525957,2459979.7644990096,59979.2595718,12.8490238,0.0151185365,4096,zg,166.1137872,38.2088828,1.14999998,-0.00899999961,20230204259560,713,0x3,0x1,19.5900002,26.3303738,0.0391625576,-0.0957131833,0.000151251879,30,1.40100002,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222531833,2459979.823262044,59979.3183333,12.8429995,0.0151238199,4096,zg,166.113806,38.2088751,1.45299995,-0.00400000019,20230204318333,713,0x3,0x1,19.7999992,26.4077168,0.0379410498,-0.101095684,0.000112587324,30,1.13699996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222533953,2459979.8444662928,59979.339537,12.8575325,0.0151110841,4096,zg,166.1138104,38.2088676,0.76700002,0.00200000009,20230204339537,713,0x3,0x1,19.9099998,26.4129009,0.0411119349,-0.102189735,0.000125956722,30,1.08399999,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222620616,2459980.711119594,59980.206169,12.9541397,0.0150273498,4096,zg,166.113807,38.2089068,1.26600003,-0.0219999999,20230205206169,713,0x3,0x1,19.5300007,26.3251152,0.0493652262,-0.0991350934,0.000256497442,30,1.88,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222821672,2459982.7217205106,59982.2167245,13.008214,0.0149812251,4096,zg,166.1138352,38.2088793,0.488999993,0.00400000019,20230207216725,713,0x3,0x1,18.5200005,26.2777576,0.0516312756,-0.0275671799,0.000586731825,30,1.68900001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,222940699,2459983.912010874,59983.4069907,13.1103916,0.0148956412,4096,zg,166.1138164,38.2088768,0.726000011,-0.00400000019,20230208406979,713,0x3,0x1,19.7800007,26.3774376,0.0387115031,-0.0738184601,0.000114623414,30,1.00800002,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,223023734,2459984.742385135,59984.2373495,13.1294699,0.0148799019,4096,zg,166.1138006,38.2088875,0.922999978,-0.00600000005,20230209237350,713,0x3,0x1,20.0200005,26.3663616,0.0406734943,-0.115346588,0.000117718679,30,1.46000004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,223048714,2459984.9921813617,59984.4871412,13.1337461,0.0148763843,4096,zg,166.1138725,38.2088629,0.330000013,-0.00100000005,20230209487014,713,0x3,0x1,20.0300007,26.4321461,0.0391578563,-0.089860782,9.86330051e-05,30,1.11000001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,223126121,2459985.766268701,59985.2612153,13.1184654,0.0148889711,4096,zg,166.1138291,38.2088719,0.727999985,-0.00200000009,20230210261215,713,0x3,0x1,20.1299992,26.3901291,0.0417046994,-0.0828591585,0.000108344131,30,1.29700005,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,223142569,2459985.93075056,59985.4256944,13.1598454,0.0148550058,4096,zg,166.1138102,38.2088518,0.425999999,0.00100000005,20230210425637,713,0x3,0x1,20.4500008,26.4511967,0.0406679735,-0.0841423124,9.03599939e-05,30,1.01800001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,223144281,2459985.947868934,59985.4428125,13.1682091,0.0148481857,4096,zg,166.1138422,38.2088646,1.03699994,-0.0120000001,20230210442812,713,0x3,0x1,20.6100006,26.4556503,0.0386272632,-0.0906976387,7.20608368e-05,30,1.03400004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,223930634,2459993.811480441,59993.3063426,13.2466545,0.0147850104,4096,zg,166.1138515,38.2088737,0.904999971,0.00700000022,20230218306331,713,0x3,0x1,20.6700001,26.1601734,0.0361227021,-0.123494424,6.94722767e-05,30,1.07299995,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,224026221,2459994.7673518965,59994.2622106,13.1849384,0.0148345931,4096,zg,166.1138123,38.208887,1.28699994,0.0140000004,20230219262199,713,0x3,0x1,20.9899998,26.3960857,0.0386813208,-0.134144023,6.88681102e-05,30,1.18700004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,224242843,2459996.9335815255,59996.4284375,13.309001,0.0147358542,4096,zg,166.1138448,38.2088574,0.781000018,-0.0500000007,20230221428438,713,0x3,0x1,21.6000004,26.3740463,0.0325333029,-0.120590091,4.47642233e-05,30,1.05599999,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,225929113,2460013.796057614,60013.2911343,13.364933,0.0146926017,4096,zg,166.1138396,38.2088562,0.671999991,-0.00499999989,20230310291134,713,0x3,0x1,20.4400005,26.3654919,0.0419184081,-0.0949618593,9.70093461e-05,30,1.01999998,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,226621899,2460020.7237059902,60020.2189931,13.252841,0.0147800893,4096,zg,166.1138386,38.2088643,0.755999982,0.0309999995,20230317218993,713,0x3,0x1,21.5900002,26.4220409,0.0287473612,-0.106935233,3.54294025e-05,30,1.10300004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,226649751,2460021.0022145477,60020.4975116,13.2742128,0.0147631634,4096,zg,166.1138889,38.2088722,0.372000009,0.0,20230317497500,713,0x3,0x1,20.5499992,26.1025925,0.0507491007,-0.063860625,0.000128968633,30,1.74800003,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,226733771,2460021.8423925773,60021.3377199,13.3256769,0.0147228735,4096,zg,166.1138502,38.2088513,0.499000013,-0.00200000009,20230318337708,713,0x3,0x1,20.9200001,26.0594006,0.0472755544,-0.100709118,0.000106691368,30,1.02699995,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,227644828,2460030.952570287,60030.448287,13.3293686,0.0147200087,4096,zg,166.1138791,38.2088764,0.501999974,-0.00200000009,20230327448287,713,0x3,0x1,20.8400002,26.3229294,0.0367619023,-0.0939173326,6.53443713e-05,30,1.53400004,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,227720473,2460031.708980104,60031.2047338,13.3850164,0.014677275,4096,zg,166.1138321,38.2088616,0.463,-0.00300000003,20230328204734,713,0x3,0x1,21.4699993,26.4439449,0.0348634943,-0.121454947,5.20961075e-05,30,1.06900001,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,227727745,2460031.7816964197,60031.2774537,13.3681059,0.0146901738,4096,zg,166.11384,38.2088617,0.888999999,-0.0350000001,20230328277303,713,0x3,0x1,21.1499996,26.2504387,0.0372766554,-0.121895798,6.21102736e-05,30,1.00800002,2
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,228232282,2460036.82680189,60036.3228241,13.4370623,0.0146380747,4096,zg,166.113858,38.2088674,0.745000005,-0.0109999999,20230402322824,713,0x3,0x1,20.2099991,26.419239,0.0368519053,-0.108567432,8.54400787e-05,30,1.06200004,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,228931910,2460043.822672533,60043.3191088,13.4211187,0.0146500021,4096,zg,166.1138632,38.2088553,0.730000019,0.0179999992,20230409319109,713,0x3,0x1,20.6499996,26.2336388,0.0397993177,-0.0945927203,7.88269608e-05,30,1.09300005,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,229132863,2460045.8320698035,60045.3286343,13.3663034,0.0146915521,4096,zg,166.1138694,38.2088516,2.07999992,-0.0350000001,20230411328634,713,0x3,0x1,21.5200005,26.4116726,0.0333814062,-0.112800747,4.69385814e-05,30,1.13199997,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,229926459,2460053.767487525,60053.2645949,13.3793468,0.0146815907,4096,zg,166.1138454,38.2088564,0.231000006,0.0,20230419264028,713,0x3,0x1,20.7099991,26.1375751,0.0378028527,-0.0793405697,7.29621606e-05,30,1.04400003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,230127625,2460055.778996558,60055.27625,13.4209757,0.0146501092,4096,zg,166.1138491,38.2088543,0.708000004,0.0120000001,20230421276227,713,0x3,0x1,21.3899994,26.4315147,0.0380196497,-0.113385968,6.10217758e-05,30,1.07200003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,230532173,2460059.824179871,60059.3217361,13.3555822,0.0146997757,4096,zg,166.113885,38.2088659,0.861999989,-0.00899999961,20230425321701,713,0x3,0x1,21.3999996,26.3330193,0.0329347104,-0.127215818,4.75960078e-05,30,1.24399996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,230717086,2460061.6731698653,60061.1708681,13.3998489,0.0146660265,4096,zg,166.1138509,38.2088513,0.779999971,-0.0430000015,20230427170671,713,0x3,0x1,21.2600002,26.3854637,0.0339836441,-0.111873031,5.14115127e-05,30,1.01300001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,230921744,2460063.7195842136,60063.2174421,13.3072662,0.0147372093,4096,zg,166.1138601,38.2088453,0.469000012,0.00300000003,20230429217396,713,0x3,0x1,20.9799995,26.4054585,0.0339209884,-0.0948689803,5.32648737e-05,30,1.02100003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,231132310,2460065.8250772334,60065.3231019,13.3542061,0.0147008328,4096,zg,166.113843,38.2088881,0.944999993,0.0280000009,20230501323102,713,0x3,0x1,20.0599995,26.2974243,0.0366632864,-0.0814883187,9.35407734e-05,30,1.33200002,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,231933797,2460073.8392961794,60073.3379745,13.5232525,0.0145748919,4096,zg,166.1138773,38.2088667,0.781000018,-0.0170000009,20230509337928,713,0x3,0x1,20.3400002,26.197237,0.0392358974,-0.0931827575,8.67566487e-05,30,1.59599996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,232326011,2460077.7611090257,60077.2601157,13.5019398,0.0145903062,4096,zg,166.113885,38.2088527,1.23399997,-0.0120000001,20230513260116,713,0x3,0x1,21.3799992,26.362793,0.0358440578,-0.117050752,5.39143512e-05,30,1.19299996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,232527061,2460079.771436822,60079.2706134,13.4784622,0.0146074491,4096,zg,166.1138638,38.2088575,1.23699999,-0.0170000009,20230515270613,713,0x3,0x1,21.3400002,26.3152504,0.0338338204,-0.0898224264,4.95214481e-05,30,1.25999999,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,232722836,2460081.729025357,60081.2283681,13.5211964,0.0145763718,4096,zg,166.1138572,38.2088567,0.66900003,0.00200000009,20230517228356,713,0x3,0x1,21.0499992,26.3295574,0.0363553017,-0.0855349526,5.77926912e-05,30,1.12600005,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,233122326,2460085.7235805453,60085.2232639,13.513937,0.0145816123,4096,zg,166.1138597,38.2088561,1.15999997,-0.0390000008,20230521223252,713,0x3,0x1,21.5400009,26.2989597,0.0296442546,-0.116126671,3.7118858e-05,30,1.14300001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,233221736,2460086.717592832,60086.2173611,13.4848862,0.0146027422,4096,zg,166.1138896,38.2088463,1.93799996,-0.0209999997,20230522217222,713,0x3,0x1,21.6700001,26.3573227,0.0312539227,-0.12627168,4.15755931e-05,30,1.13399994,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,233330935,2460087.809490264,60087.3093519,13.5603094,0.0145484274,4096,zg,166.1138932,38.2088602,0.852999985,-0.0149999997,20230523309352,713,0x3,0x1,21.3099995,26.2267323,0.0325612575,-0.105614074,4.57867682e-05,30,1.69000006,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,233526116,2460089.7611407167,60089.261169,13.6142025,0.014510734,4096,zg,166.1138652,38.2088655,0.800999999,-0.0160000008,20230525261157,713,0x3,0x1,21.2199993,26.3019409,0.0329583623,-0.0935438126,4.73293367e-05,30,1.352,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,234518493,2460099.6840624446,60099.1849306,13.6868982,0.0144614596,4096,zg,166.113865,38.2088508,0.426999986,-0.00100000005,20230604184931,713,0x3,0x1,19.7900009,26.3353729,0.0328018218,-0.0869389102,8.7948938e-05,30,1.14300001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,234828611,2460102.7849852885,60102.2861111,13.6270971,0.0145018604,4096,zg,166.1138506,38.2088685,0.644999981,0.00100000005,20230607286100,713,0x3,0x1,18.75,26.0788193,0.0386351347,-0.0621798858,0.000409531,30,1.90600002,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,235724182,2460111.739980975,60111.2418287,13.6248846,0.0145033784,4096,zg,166.1139181,38.2088819,0.984000027,-0.00999999978,20230616241806,713,0x3,0x1,20.9899998,26.2504959,0.0378532223,-0.124891959,6.75148622e-05,30,1.66999996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,235926331,2460113.7613052125,60113.2633102,13.6405182,0.014492684,4096,zg,166.1139215,38.2088763,0.952000022,0.0399999991,20230618263299,713,0x3,0x1,20.9300003,26.1899986,0.0321852379,-0.0824336708,4.83227923e-05,30,2.01300001,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,236123563,2460115.7334806523,60115.2356366,13.6964016,0.0144551564,4096,zg,166.1138836,38.208855,0.444999993,-0.00400000019,20230620235637,713,0x3,0x1,20.7700005,26.2992764,0.0396991707,-0.0848040655,7.69288963e-05,30,1.72000003,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,236326598,2460117.7636750923,60117.2659838,13.6104975,0.0145132951,4096,zg,166.1138883,38.2088725,0.819999993,-0.00600000005,20230622265984,713,0x3,0x1,20.3400002,26.1548615,0.048579745,-0.0756212473,0.000126319006,30,2.25399995,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,249647195,2460250.970279459,60250.471956,13.0581732,0.0149391145,4096,zg,166.1137724,38.2088873,1.329,0.0280000009,20231102471944,713,0x3,0x1,20.1900005,26.3253117,0.0420971364,-0.101748906,0.000109115274,30,1.80599999,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,249848991,2460252.9884077725,60252.489919,13.0998354,0.0149043836,4096,zg,166.1138202,38.2088782,0.284999996,0.00400000019,20231104489907,713,0x3,0x1,20.7999992,26.3481846,0.03594964,-0.0768282339,6.21075014e-05,30,1.56299996,1
g,mkn421,ZTF public,https://irsa.ipac.caltech.edu/cgi-bin/ZTF/nph_light_curves?POS=CIRCLE+166.1138+38.2088+0.0028&BANDNAME=g&NOBS_MIN=3&TIME=59284.333+61125.167&BAD_CATFLAGS_MASK=32768&FORMAT=CSV,713103100005412,250046414,2460254.9627960064,60254.4641435,13.1915817,0.0148292137,4096,zg,166.1138328,38.208864,0.352999985,0.0280000009,20231106464132,713,0x3,0x1,21.0300007,26.2831173,0.0300503559,-0.0315756388,4.09418972e-05,30,1.76900005,1
